Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,dvp,value,LastGame,fvalue,O/U,odds,penalty,Final
PG,Malik Beasley,3000,Den@GS 10:30PM ET,4.611,Den,0,0,3.200,0.417,5.500,16.500,18.000,7.500,0.027,232.000,15.500,7.485,0.000
SG/SF,Patrick McCaw,3000,Den@GS 10:30PM ET,6.952,GS,1,0,6.286,3.485,2.875,22.500,18.000,0.000,0.038,232.000,-15.500,5.645,0.000
SG,Mike Miller,3000,Den@GS 10:30PM ET,5.250,Den,0,0,1.125,1.125,5.250,12.500,18.000,5.500,0.068,232.000,15.500,-8992.515,0.000
SF,Alonzo Gee,3000,Den@GS 10:30PM ET,3.938,Den,0,0,2.125,0.571,0.312,10.500,18.000,1.250,0.033,232.000,15.500,-8992.515,0.000
PF,David West,3000,Den@GS 10:30PM ET,12.404,GS,1,0,12.250,7.208,12.750,8.500,18.000,9.000,0.181,232.000,-15.500,-8988.515,9.000
PF,Darrell Arthur,3000,Den@GS 10:30PM ET,9.375,Den,0,0,10.964,5.031,5.875,10.000,18.000,5.750,0.092,232.000,15.500,-8992.515,0.000
PF,James Michael McAdoo,3000,Den@GS 10:30PM ET,3.036,GS,1,0,4.167,1.333,1.375,8.500,18.000,0.000,0.001,232.000,-15.500,-8991.365,0.000
PF,Kevon Looney,3000,Den@GS 10:30PM ET,8.366,GS,1,0,7.429,3.900,7.938,8.500,18.000,-0.500,0.062,232.000,-15.500,-8994.520,0.000
PF,Juancho Hernangomez,3000,Den@GS 10:30PM ET,8.380,Den,0,0,12.000,3.350,5.688,10.000,18.000,0.000,0.134,232.000,15.500,-8992.515,0.000
C,Anderson Varejao,3000,Den@GS 10:30PM ET,6.000,GS,1,0,5.667,2.650,5.688,18.500,18.000,1.250,0.022,232.000,-15.500,7.015,0.000
C,JaVale McGee,3000,Den@GS 10:30PM ET,10.417,GS,1,0,16.821,4.609,8.750,18.500,18.000,16.000,0.153,232.000,-15.500,11.485,16.000
PG,Spencer Dinwiddie,3000,Uta@Bkn 07:30PM ET,8.833,Bkn,1,0,7.333,3.833,13.188,7.000,18.000,15.750,0.164,206.000,6.500,-9010.613,15.750
PG,Raul Neto,3000,Uta@Bkn 07:30PM ET,5.167,Uta,0,0,7.292,1.159,8.500,30.000,18.000,8.250,0.025,206.000,-6.500,-6.613,8.250
PG,Dante Exum,3000,Uta@Bkn 07:30PM ET,12.446,Uta,0,0,12.393,6.682,10.188,30.000,18.000,6.750,0.172,206.000,-6.500,-6.613,0.000
SF,Anthony Bennett,3000,Uta@Bkn 07:30PM ET,10.920,Bkn,1,0,6.250,5.812,12.250,1.000,18.000,17.000,0.171,206.000,6.500,-9010.613,0.000
PF/C,Luis Scola,3000,Uta@Bkn 07:30PM ET,12.481,Bkn,1,0,7.929,6.923,10.500,1.500,18.000,16.250,0.230,206.000,6.500,-9010.613,0.000
PF/C,Boris Diaw,3000,Uta@Bkn 07:30PM ET,11.100,Uta,0,0,13.964,6.176,7.250,29.500,18.000,8.000,0.180,206.000,-6.500,-6.613,8.000
PF,Joel Bolomboy,3000,Uta@Bkn 07:30PM ET,2.833,Uta,0,0,3.550,1.050,2.812,30.000,18.000,3.500,0.004,206.000,-6.500,-6.613,0.000
PF,Chris McCullough,3000,Uta@Bkn 07:30PM ET,5.250,Bkn,1,0,1.438,1.857,4.375,1.000,18.000,6.000,0.056,206.000,6.500,-9010.613,0.000
C,Jeff Withey,3000,Uta@Bkn 07:30PM ET,7.948,Uta,0,0,9.714,3.875,8.438,29.000,18.000,0.000,0.041,206.000,-6.500,-12.011,0.000
PG/SG,Denzel Valentine,3000,Cha@Chi 08:00PM ET,5.864,Chi,1,0,7.607,2.865,6.875,19.000,18.000,16.000,0.016,199.500,1.500,-11.137,16.000
PG,Isaiah Canaan,3000,Cha@Chi 08:00PM ET,11.212,Chi,1,0,7.214,6.150,5.125,18.000,18.000,0.000,0.190,199.500,1.500,-18.750,0.000
PG,Jerian Grant,3000,Cha@Chi 08:00PM ET,9.231,Chi,1,0,12.250,4.250,10.875,18.000,18.000,29.750,0.185,199.500,1.500,-11.137,29.750
PG,Aaron Harrison,3000,Cha@Chi 08:00PM ET,1.850,Cha,0,0,2.500,0.625,1.625,10.000,18.000,2.750,0.014,199.500,-1.500,-9011.137,0.000
SF,Treveon Graham,3000,Cha@Chi 08:00PM ET,4.219,Cha,0,0,3.750,0.750,3.125,8.500,18.000,5.000,0.008,199.500,-1.500,-9011.137,0.000
SF,Paul Zipser,3000,Cha@Chi 08:00PM ET,2.750,Chi,1,0,3.500,0.812,2.500,23.000,18.000,0.750,0.003,199.500,1.500,-11.137,0.000
PF/C,Spencer Hawes,3000,Cha@Chi 08:00PM ET,15.208,Cha,0,0,11.929,8.038,9.812,12.250,18.000,19.250,0.389,199.500,-1.500,-9011.137,19.250
PF,Bobby Portis,3000,Cha@Chi 08:00PM ET,9.141,Chi,1,0,9.107,5.183,5.875,13.000,18.000,0.000,0.099,199.500,1.500,-9017.784,0.000
C,Roy Hibbert,3000,Cha@Chi 08:00PM ET,12.973,Cha,0,0,11.464,8.234,8.125,10.000,18.000,6.750,0.246,199.500,-1.500,-9011.137,6.750
C,Cristiano Felicio,3000,Cha@Chi 08:00PM ET,11.317,Chi,1,0,12.964,6.135,19.500,25.000,18.000,16.250,0.178,199.500,1.500,-11.137,16.250
PG,Trey Burke,3000,Was@Hou 08:00PM ET,8.473,Was,0,0,6.571,4.264,11.625,13.500,18.000,4.500,0.111,230.500,7.500,6.441,4.500
PG,Tyler Ennis,3000,Was@Hou 08:00PM ET,5.202,Hou,1,0,2.143,2.115,4.062,5.000,18.000,3.500,0.008,230.500,-7.500,-8989.559,3.500
SG/SF,Corey Brewer,3000,Was@Hou 08:00PM ET,9.050,Hou,1,0,9.750,5.417,14.438,13.250,18.000,7.750,0.051,230.500,-7.500,10.441,7.750
SF,K.J. McDaniels,3000,Was@Hou 08:00PM ET,6.213,Hou,1,0,2.607,2.250,2.375,17.500,18.000,0.000,0.034,230.500,-7.500,4.528,0.000
PF,Kyle Wiltjer,3000,Was@Hou 08:00PM ET,2.306,Hou,1,0,4.833,0.375,1.000,24.000,18.000,3.250,0.006,230.500,-7.500,10.441,0.000
C,Andrew Nicholson,3000,Was@Hou 08:00PM ET,5.891,Was,0,0,9.250,2.232,6.875,23.000,18.000,1.250,0.029,230.500,7.500,6.441,0.000
C,Daniel Ochefu,3000,Was@Hou 08:00PM ET,2.875,Was,0,0,3.667,0.950,4.438,23.000,18.000,5.750,0.007,230.500,7.500,6.441,0.000
PG,Langston Galloway,3000,NO@Cle 07:00PM ET,17.426,NO,0,0,12.750,9.987,16.375,20.000,18.000,9.500,0.466,218.000,9.000,-2.260,9.500
SG,James Jones,3000,NO@Cle 07:00PM ET,4.487,Cle,1,0,3.607,1.654,2.750,18.500,18.000,5.000,0.010,218.000,-9.000,1.740,5.000
SG,DeAndre Liggins,3000,NO@Cle 07:00PM ET,8.583,Cle,1,0,10.393,2.432,9.625,18.500,18.000,13.250,0.084,218.000,-9.000,1.740,13.250
SF,Mike Dunleavy,3000,NO@Cle 07:00PM ET,9.293,Cle,1,0,10.071,5.077,11.562,22.000,18.000,0.750,0.089,218.000,-9.000,-4.485,0.000
PF,Cheick Diallo,3000,NO@Cle 07:00PM ET,11.857,NO,0,0,16.600,5.812,19.938,14.500,18.000,11.000,0.382,218.000,9.000,-2.260,0.000
C,Chris Andersen,3000,NO@Cle 07:00PM ET,7.979,Cle,1,0,8.714,4.607,8.312,21.000,18.000,11.000,0.035,218.000,-9.000,1.740,0.000
C,Alexis Ajinca,3000,NO@Cle 07:00PM ET,12.450,NO,0,0,16.500,6.750,14.438,7.000,18.000,15.250,0.239,218.000,9.000,-9002.260,0.000
C,Omer Asik,3000,NO@Cle 07:00PM ET,11.938,NO,0,0,8.321,7.062,5.125,7.000,18.000,4.000,0.191,218.000,9.000,-9009.105,0.000
PG,C.J. Watson,3000,Orl@NY 07:30PM ET,7.220,Orl,0,0,7.893,3.696,10.062,13.500,18.000,9.250,0.030,210.500,4.000,-3.480,9.250
SG,Sasha Vujacic,3000,Orl@NY 07:30PM ET,5.202,NY,1,0,7.964,0.591,5.688,22.000,18.000,0.000,0.017,210.500,-4.000,-3.480,0.000
SG,C.J. Wilcox,3000,Orl@NY 07:30PM ET,2.982,Orl,0,0,3.214,0.675,3.562,23.500,18.000,0.000,0.001,210.500,4.000,-3.480,0.000
SG,Ron Baker,3000,Orl@NY 07:30PM ET,7.050,NY,1,0,5.050,2.917,8.750,22.000,18.000,3.500,0.043,210.500,-4.000,-3.480,3.500
SG,Mario Hezonja,3000,Orl@NY 07:30PM ET,6.337,Orl,0,0,2.429,1.554,6.688,23.500,18.000,2.000,0.044,210.500,4.000,-3.480,2.000
SF/PF,Lance Thomas,3000,Orl@NY 07:30PM ET,8.330,NY,1,0,8.857,5.365,9.750,16.250,18.000,17.250,0.034,210.500,-4.000,-3.480,17.250
SF,Mindaugas Kuzminskas,3000,Orl@NY 07:30PM ET,8.500,NY,1,0,8.750,4.071,9.625,21.000,18.000,13.250,0.063,210.500,-4.000,-3.480,13.250
SF,Damjan Rudez,3000,Orl@NY 07:30PM ET,4.452,Orl,0,0,3.821,1.346,2.500,15.000,18.000,8.500,0.007,210.500,4.000,-3.480,0.000
PF,Arinze Onuaku,3000,Orl@NY 07:30PM ET,2.208,Orl,0,0,1.958,1.312,2.562,20.500,18.000,2.250,0.005,210.500,4.000,-3.480,2.250
PF,Maurice Ndour,3000,Orl@NY 07:30PM ET,5.286,NY,1,0,4.357,2.714,5.438,11.500,18.000,2.000,0.002,210.500,-4.000,-9006.287,2.000
PF,Stephen Zimmerman Jr.,3000,Orl@NY 07:30PM ET,4.125,Orl,0,0,2.583,1.950,5.000,20.500,18.000,11.000,0.011,210.500,4.000,-3.480,0.000
C,Marshall Plumlee,3000,Orl@NY 07:30PM ET,5.000,NY,1,0,1.250,0.625,5.000,18.500,18.000,0.000,0.105,210.500,-4.000,-3.480,0.000
PG/SG,Leandro Barbosa,3000,Pho@LAC 10:30PM ET,10.955,Pho,0,0,15.464,4.721,11.812,4.250,18.000,11.250,0.190,214.000,4.500,-9001.044,11.250
PG,Tyler Ulis,3000,Pho@LAC 10:30PM ET,7.750,Pho,0,0,5.179,3.812,6.438,2.000,18.000,2.750,0.091,214.000,4.500,-9001.044,2.750
SF,Paul Pierce,3000,Pho@LAC 10:30PM ET,6.917,LAC,1,0,4.292,3.500,6.938,26.000,18.000,8.250,0.012,214.000,-4.500,-1.044,0.000
SF,Alan Anderson,3000,Pho@LAC 10:30PM ET,5.596,LAC,1,0,3.750,2.312,10.125,26.000,18.000,10.750,0.025,214.000,-4.500,-1.044,0.000
SF,Wesley Johnson,3000,Pho@LAC 10:30PM ET,10.550,LAC,1,0,12.607,5.353,11.875,26.000,18.000,10.000,0.143,214.000,-4.500,-1.044,10.000
PF,Brandon Bass,3000,Pho@LAC 10:30PM ET,9.440,LAC,1,0,9.214,5.045,15.250,20.500,18.000,10.750,0.100,214.000,-4.500,-1.044,10.750
C,Alan Williams,3000,Pho@LAC 10:30PM ET,9.768,Pho,0,0,16.429,3.659,4.375,13.000,18.000,0.000,0.275,214.000,4.500,-9001.044,0.000
C,Diamond Stone,3000,Pho@LAC 10:30PM ET,2.813,LAC,1,0,2.812,0.250,2.812,24.000,18.000,0.000,0.048,214.000,-4.500,-1.044,0.000
